Sura_No,Verse_No,Word_No,Word,Normalized_Word,Verdict,Termination,Peel_Count,Peeled_Prefixes,Licenses,Stem_Surface,Stem_Pattern,Stem_Consonants,Closed_Form_Proof,Deferred_Candidate_Prefix,Root_Work,Root_Proven,Stem_Proof,Note,Trace_Anchor,Parent_Anchor
0,1,18,الْأَوْلَادِ,ءَلْأَوْلَاْدِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْأَوْلَاْدِ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:18,aslot/axis3/0:1:18
0,1,20,أَمِيرَيْنِ,أَمِيْرَيْنِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَمِيْرَيْنِ,CV·CVV·CVC·CV,5,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:1:20,aslot/axis3/0:1:20
0,1,21,وَأَمِيرَةً,وَأَمِيْرَةَنْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «أَمِيْرَةَنْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:21,aslot/axis3/0:1:21
0,1,22,وَقَدِ,وَقَدِ,ACCEPT,CLOSED_REMAINDER,1,وَ,LIC:1,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:1:22,aslot/axis3/0:1:22
0,1,23,ازْدَادَ,ءَزْدَاْدَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَزْدَاْدَ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:23,aslot/axis3/0:1:23
0,1,24,حُبُّ,حُبْبُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حُبْبُ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:24,aslot/axis3/0:1:24
0,1,25,الْمَلِكِ,ءَلْمَلِكِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْمَلِكِ,CVC·CV·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:25,aslot/axis3/0:1:25
0,1,26,لِأَوْلَادِهِ,لِأَوْلَاْدِهِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «أَوْلَاْدِهِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:26,aslot/axis3/0:1:26
0,1,27,بَعْدَ,بَعْدَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَعْدَ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:27,aslot/axis3/0:1:27
0,1,28,وَفَاةِ,وَفَاْةِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «فَاْةِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:28,aslot/axis3/0:1:28
0,1,29,وَالِدَتِهِمُ,وَاْلِدَتِهِمُ,BLOCK,BLOCK_SYLLABLE_BOUNDARY_CROSSED,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,القطع عند 2 يعبر حدًّا مقطعيًّا (CVV·CV·CV·CV·CV·CV),aslot/axis4/0:1:29,aslot/axis3/0:1:29
0,1,30,الْمَلِكَةِ,ءَلْمَلِكَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْمَلِكَةِ,CVC·CV·CV·CV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:30,aslot/axis3/0:1:30
0,1,31,وَأَحَبَّهُمْ,وَأَحَبْبَهُمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «أَحَبْبَهُمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:31,aslot/axis3/0:1:31
0,1,32,حُبًّا,حُبْبَنْاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حُبْبَنْاْ,CVC·CVCC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:32,aslot/axis3/0:1:32
0,1,34,لِيُعَوِّضَهُمْ,لِيُعَوْوِضَهُمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «يُعَوْوِضَهُمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:34,aslot/axis3/0:1:34
0,1,35,مَا,مَاْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:1:35,aslot/axis3/0:1:35
0,1,36,فَقَدُوهُ,فَقَدُوْهُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «قَدُوْهُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:36,aslot/axis3/0:1:36
0,1,37,مِنْ,مِنْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:1:37,aslot/axis3/0:1:37
0,1,38,عَطْفِ,عَطْفِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَطْفِ,CVC·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:38,aslot/axis3/0:1:38
0,1,39,أُمِّهِمْ,أُمْمِهِمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أُمْمِهِمْ,CVC·CV·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:39,aslot/axis3/0:1:39
0,1,40,وَحُبِّهَا,وَحُبْبِهَاْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «حُبْبِهَاْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:40,aslot/axis3/0:1:40
0,1,41,لَهُمْ,لَهُمْ,ACCEPT,CLOSED_REMAINDER,1,لَ,LIC:6,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:1:41,aslot/axis3/0:1:41
0,1,42,وَتَفْكِيرِهَا,وَتَفْكِيْرِهَاْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «تَفْكِيْرِهَاْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:42,aslot/axis3/0:1:42
0,1,44,فَكَانَ,فَكَاْنَ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «كَاْنَ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:44,aslot/axis3/0:1:44
0,1,45,يَسْأَلُ,يَسْأَلُ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,يَسْأَلُ,CVC·CV·CV,4,NOT_MATCHED,يَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: يَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:1:45,aslot/axis3/0:1:45
0,1,46,عَنْهُمْ,عَنْهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَنْهُمْ,CVC·CVC,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:46,aslot/axis3/0:1:46
0,1,47,كُلَّمَا,كُلْلَمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كُلْلَمَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:47,aslot/axis3/0:1:47
0,1,48,حَضَرَ,حَضَرَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,حَضَرَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:48,aslot/axis3/0:1:48
0,1,49,وَيُفَكِّرُ,وَيُفَكْكِرُ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «يُفَكْكِرُ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:49,aslot/axis3/0:1:49
0,1,50,فِيهِمْ,فِيْهِمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,فِيْهِمْ,CVV·CVC,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:50,aslot/axis3/0:1:50
0,1,51,كُلَّمَا,كُلْلَمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كُلْلَمَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:51,aslot/axis3/0:1:51
0,1,52,دَخَلَ,دَخَلَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,دَخَلَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:52,aslot/axis3/0:1:52
0,1,53,وَيُوصِي,وَيُوْصِيْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «يُوْصِيْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:53,aslot/axis3/0:1:53
0,1,54,بِهِمْ,بِهِمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «هِمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة بِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:54,aslot/axis3/0:1:54
0,1,55,كُلَّمَا,كُلْلَمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كُلْلَمَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:55,aslot/axis3/0:1:55
0,1,56,خَرَجَ,خَرَجَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,خَرَجَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:56,aslot/axis3/0:1:56
0,1,57,وَيَطْلُبُهُمْ,وَيَطْلُبُهُمْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «يَطْلُبُهُمْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:57,aslot/axis3/0:1:57
0,1,58,كُلَّمَا,كُلْلَمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,كُلْلَمَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:58,aslot/axis3/0:1:58
0,1,59,جَلَسَ,جَلَسَ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,جَلَسَ,CV·CV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:59,aslot/axis3/0:1:59
0,1,60,لِتَنَاوُلِ,لِتَنَاْوُلِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «تَنَاْوُلِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:1:60,aslot/axis3/0:1:60
0,1,61,طَعَامِ,طَعَاْمِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,طَعَاْمِ,CV·CVV·CV,3,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:61,aslot/axis3/0:1:61
0,1,62,الْإِفْطَارِ,ءَلْإِفْطَاْرِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْإِفْطَاْرِ,CVC·CVC·CVV·CV,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:62,aslot/axis3/0:1:62
0,1,63,أَوْ,أَوْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:1:63,aslot/axis3/0:1:63
0,1,64,الْغَدَاءِ,ءَلْغَدَاْءِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْغَدَاْءِ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:64,aslot/axis3/0:1:64
0,1,65,أَوْ,أَوْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:1:65,aslot/axis3/0:1:65
0,1,66,الشَّايِ,ءَشْشَاْيِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَشْشَاْيِ,CVC·CVV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:66,aslot/axis3/0:1:66
0,1,67,أَوْ,أَوْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:1:67,aslot/axis3/0:1:67
0,1,68,الْعَشَاءِ,ءَلْعَشَاْءِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,ءَلْعَشَاْءِ,CVC·CV·CVV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:1:68,aslot/axis3/0:1:68
0,2,1,فَغَارَتْ,فَغَاْرَتْ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «غَاْرَتْ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة فَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:1,aslot/axis3/0:2:1
0,2,2,عَمَّتُهُمْ,عَمْمَتُهُمْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,عَمْمَتُهُمْ,CVC·CV·CV·CVC,6,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:2,aslot/axis3/0:2:2
0,2,3,مِنْ,مِنْ,DEFER,DEFER_UNRESOLVED_CLOSURE,0,,,,,0,UNRESOLVED,,NONE,NO,NOT_CLAIMED,"شهاداتٌ متعارضة: ['حرف', 'مبنيّ']",aslot/axis4/0:2:3,aslot/axis3/0:2:3
0,2,4,شِدَّةِ,شِدْدَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,شِدْدَةِ,CVC·CV·CV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:4,aslot/axis3/0:2:4
0,2,5,مَحَبَّةِ,مَحَبْبَةِ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,مَحَبْبَةِ,CV·CVC·CV·CV,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:5,aslot/axis3/0:2:5
0,2,6,أَخِيهَا,أَخِيْهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,أَخِيْهَاْ,CV·CVV·CVV,3,NOT_MATCHED,أَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: أَ — INTERROGATIVE_HAMZA_PREFIX = DEFER,aslot/axis4/0:2:6,aslot/axis3/0:2:6
0,2,7,لِأَوْلَادِهِ,لِأَوْلَاْدِهِ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «أَوْلَاْدِهِ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة لِ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:7,aslot/axis3/0:2:7
0,2,8,وَ,وَ,BLOCK,BLOCK_EMPTY_REMAINDER,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:8,aslot/axis3/0:2:8
0,2,9,صَمَّمَتْ,صَمْمَمَتْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,صَمْمَمَتْ,CVC·CV·CVC,5,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:9,aslot/axis3/0:2:9
0,2,10,فِيمَا,فِيْمَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,فِيْمَاْ,CVV·CVV,2,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:10,aslot/axis3/0:2:10
0,2,11,بَيْنَهَا,بَيْنَهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,بَيْنَهَاْ,CVC·CV·CVV,4,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,,aslot/axis4/0:2:11,aslot/axis3/0:2:11
0,2,12,وَبَيْنَ,وَبَيْنَ,DEFER,DEFER_REMAINDER_STANDING_UNPROVEN,0,,,,,0,NOT_MATCHED,,NONE,NO,NOT_CLAIMED,قيامُ البقيّة «بَيْنَ» بنفسها غيرُ معلوم: لا شاهدَ مستقلّ، والجردُ مشتقٌّ فلا يُسأل عن الإغلاق. والسابقة وَ جائزةٌ لا واقعة — والقبولُ دعوى كالمنع سواء.,aslot/axis4/0:2:12,aslot/axis3/0:2:12
0,2,13,نَفْسِهَا,نَفْسِهَاْ,ACCEPT,STEM_NOT_FURTHER_PEELABLE,0,,,نَفْسِهَاْ,CVC·CV·CVV,4,NOT_MATCHED,نَ,NONE,NO,NOT_CLAIMED,مرشّحٌ مؤجَّل: نَ — سابقةُ مضارعٍ/سين: مرشّحٌ لا ترخيص,aslot/axis4/0:2:13,aslot/axis3/0:2:13
0,2,14,أَنْ,أَنْ,ACCEPT,CLOSED_REMAINDER,0,,,,,0,PROVEN,,NONE,NO,NOT_CLAIMED,صورةٌ مغلقة مبرهنة — كلمةٌ تامّة لا جذع,aslot/axis4/0:2:14,aslot/axis3/0:2:14
